source;name;dest
1QD4RgoH8b8es0UDe0kWLs7TXfP7mKm01rr4lo00RqYM;clinical-portal-voluntary-product-accessibility-template-vpat.md;http://www.w3.org/TR/WCAG20/#text-equiv-all
1QD4RgoH8b8es0UDe0kWLs7TXfP7mKm01rr4lo00RqYM;clinical-portal-voluntary-product-accessibility-template-vpat.md;http://www.w3.org/TR/WCAG20/#media-equiv-av-only-alt
1QD4RgoH8b8es0UDe0kWLs7TXfP7mKm01rr4lo00RqYM;clinical-portal-voluntary-product-accessibility-template-vpat.md;http://www.w3.org/TR/WCAG20/#media-equiv-captions
1QD4RgoH8b8es0UDe0kWLs7TXfP7mKm01rr4lo00RqYM;clinical-portal-voluntary-product-accessibility-template-vpat.md;http://www.w3.org/TR/WCAG20/#media-equiv-audio-desc
1QD4RgoH8b8es0UDe0kWLs7TXfP7mKm01rr4lo00RqYM;clinical-portal-voluntary-product-accessibility-template-vpat.md;http://www.w3.org/TR/WCAG20/#content-structure-separation-programmatic
1QD4RgoH8b8es0UDe0kWLs7TXfP7mKm01rr4lo00RqYM;clinical-portal-voluntary-product-accessibility-template-vpat.md;http://www.w3.org/TR/WCAG20/#content-structure-separation-sequence
1QD4RgoH8b8es0UDe0kWLs7TXfP7mKm01rr4lo00RqYM;clinical-portal-voluntary-product-accessibility-template-vpat.md;http://www.w3.org/TR/WCAG20/#content-structure-separation-understanding
1QD4RgoH8b8es0UDe0kWLs7TXfP7mKm01rr4lo00RqYM;clinical-portal-voluntary-product-accessibility-template-vpat.md;http://www.w3.org/TR/WCAG20/#visual-audio-contrast-without-color
1QD4RgoH8b8es0UDe0kWLs7TXfP7mKm01rr4lo00RqYM;clinical-portal-voluntary-product-accessibility-template-vpat.md;http://www.w3.org/TR/WCAG20/#visual-audio-contrast-dis-audio
1QD4RgoH8b8es0UDe0kWLs7TXfP7mKm01rr4lo00RqYM;clinical-portal-voluntary-product-accessibility-template-vpat.md;http://www.w3.org/TR/WCAG20/#keyboard-operation-keyboard-operable
1QD4RgoH8b8es0UDe0kWLs7TXfP7mKm01rr4lo00RqYM;clinical-portal-voluntary-product-accessibility-template-vpat.md;http://www.w3.org/TR/WCAG20/#keyboard-operation-trapping
1QD4RgoH8b8es0UDe0kWLs7TXfP7mKm01rr4lo00RqYM;clinical-portal-voluntary-product-accessibility-template-vpat.md;https://www.w3.org/TR/WCAG21/#character-key-shortcuts
1QD4RgoH8b8es0UDe0kWLs7TXfP7mKm01rr4lo00RqYM;clinical-portal-voluntary-product-accessibility-template-vpat.md;http://www.w3.org/TR/WCAG20/#time-limits-required-behaviors
1QD4RgoH8b8es0UDe0kWLs7TXfP7mKm01rr4lo00RqYM;clinical-portal-voluntary-product-accessibility-template-vpat.md;http://www.w3.org/TR/WCAG20/#time-limits-pause
1QD4RgoH8b8es0UDe0kWLs7TXfP7mKm01rr4lo00RqYM;clinical-portal-voluntary-product-accessibility-template-vpat.md;http://www.w3.org/TR/WCAG20/#seizure-does-not-violate
1QD4RgoH8b8es0UDe0kWLs7TXfP7mKm01rr4lo00RqYM;clinical-portal-voluntary-product-accessibility-template-vpat.md;http://www.w3.org/TR/WCAG20/#navigation-mechanisms-skip
1QD4RgoH8b8es0UDe0kWLs7TXfP7mKm01rr4lo00RqYM;clinical-portal-voluntary-product-accessibility-template-vpat.md;http://www.w3.org/TR/WCAG20/#navigation-mechanisms-title
1QD4RgoH8b8es0UDe0kWLs7TXfP7mKm01rr4lo00RqYM;clinical-portal-voluntary-product-accessibility-template-vpat.md;http://www.w3.org/TR/WCAG20/#navigation-mechanisms-focus-order
1QD4RgoH8b8es0UDe0kWLs7TXfP7mKm01rr4lo00RqYM;clinical-portal-voluntary-product-accessibility-template-vpat.md;http://www.w3.org/TR/WCAG20/#navigation-mechanisms-refs
1QD4RgoH8b8es0UDe0kWLs7TXfP7mKm01rr4lo00RqYM;clinical-portal-voluntary-product-accessibility-template-vpat.md;https://www.w3.org/TR/WCAG21/#pointer-gestures
1QD4RgoH8b8es0UDe0kWLs7TXfP7mKm01rr4lo00RqYM;clinical-portal-voluntary-product-accessibility-template-vpat.md;https://www.w3.org/TR/WCAG21/#pointer-cancellation
1QD4RgoH8b8es0UDe0kWLs7TXfP7mKm01rr4lo00RqYM;clinical-portal-voluntary-product-accessibility-template-vpat.md;https://www.w3.org/TR/WCAG21/#label-in-name
1QD4RgoH8b8es0UDe0kWLs7TXfP7mKm01rr4lo00RqYM;clinical-portal-voluntary-product-accessibility-template-vpat.md;https://www.w3.org/TR/WCAG21/#motion-actuation
1QD4RgoH8b8es0UDe0kWLs7TXfP7mKm01rr4lo00RqYM;clinical-portal-voluntary-product-accessibility-template-vpat.md;http://www.w3.org/TR/WCAG20/#meaning-doc-lang-id
1QD4RgoH8b8es0UDe0kWLs7TXfP7mKm01rr4lo00RqYM;clinical-portal-voluntary-product-accessibility-template-vpat.md;http://www.w3.org/TR/WCAG20/#consistent-behavior-receive-focus
1QD4RgoH8b8es0UDe0kWLs7TXfP7mKm01rr4lo00RqYM;clinical-portal-voluntary-product-accessibility-template-vpat.md;http://www.w3.org/TR/WCAG20/#consistent-behavior-unpredictable-change
1QD4RgoH8b8es0UDe0kWLs7TXfP7mKm01rr4lo00RqYM;clinical-portal-voluntary-product-accessibility-template-vpat.md;http://www.w3.org/TR/WCAG20/#minimize-error-identified
1QD4RgoH8b8es0UDe0kWLs7TXfP7mKm01rr4lo00RqYM;clinical-portal-voluntary-product-accessibility-template-vpat.md;http://www.w3.org/TR/WCAG20/#minimize-error-cues
1QD4RgoH8b8es0UDe0kWLs7TXfP7mKm01rr4lo00RqYM;clinical-portal-voluntary-product-accessibility-template-vpat.md;http://www.w3.org/TR/WCAG20/#ensure-compat-parses
1QD4RgoH8b8es0UDe0kWLs7TXfP7mKm01rr4lo00RqYM;clinical-portal-voluntary-product-accessibility-template-vpat.md;http://www.w3.org/TR/WCAG20/#ensure-compat-rsv
1QD4RgoH8b8es0UDe0kWLs7TXfP7mKm01rr4lo00RqYM;clinical-portal-voluntary-product-accessibility-template-vpat.md;http://www.w3.org/TR/WCAG20/#media-equiv-real-time-captions
1QD4RgoH8b8es0UDe0kWLs7TXfP7mKm01rr4lo00RqYM;clinical-portal-voluntary-product-accessibility-template-vpat.md;http://www.w3.org/TR/WCAG20/#media-equiv-audio-desc-only
1QD4RgoH8b8es0UDe0kWLs7TXfP7mKm01rr4lo00RqYM;clinical-portal-voluntary-product-accessibility-template-vpat.md;https://www.w3.org/TR/WCAG21/#orientation
1QD4RgoH8b8es0UDe0kWLs7TXfP7mKm01rr4lo00RqYM;clinical-portal-voluntary-product-accessibility-template-vpat.md;https://www.w3.org/TR/WCAG21/#identify-input-purpose
1QD4RgoH8b8es0UDe0kWLs7TXfP7mKm01rr4lo00RqYM;clinical-portal-voluntary-product-accessibility-template-vpat.md;http://www.w3.org/TR/WCAG20/#visual-audio-contrast-contrast
1QD4RgoH8b8es0UDe0kWLs7TXfP7mKm01rr4lo00RqYM;clinical-portal-voluntary-product-accessibility-template-vpat.md;http://www.w3.org/TR/WCAG20/#visual-audio-contrast-scale
1QD4RgoH8b8es0UDe0kWLs7TXfP7mKm01rr4lo00RqYM;clinical-portal-voluntary-product-accessibility-template-vpat.md;http://www.w3.org/TR/WCAG20/#visual-audio-contrast-text-presentation
1QD4RgoH8b8es0UDe0kWLs7TXfP7mKm01rr4lo00RqYM;clinical-portal-voluntary-product-accessibility-template-vpat.md;https://www.w3.org/TR/WCAG21/#reflow
1QD4RgoH8b8es0UDe0kWLs7TXfP7mKm01rr4lo00RqYM;clinical-portal-voluntary-product-accessibility-template-vpat.md;https://www.w3.org/TR/WCAG21/#non-text-contrast
1QD4RgoH8b8es0UDe0kWLs7TXfP7mKm01rr4lo00RqYM;clinical-portal-voluntary-product-accessibility-template-vpat.md;https://www.w3.org/TR/WCAG21/#text-spacing
1QD4RgoH8b8es0UDe0kWLs7TXfP7mKm01rr4lo00RqYM;clinical-portal-voluntary-product-accessibility-template-vpat.md;https://www.w3.org/TR/WCAG21/#content-on-hover-or-focus
1QD4RgoH8b8es0UDe0kWLs7TXfP7mKm01rr4lo00RqYM;clinical-portal-voluntary-product-accessibility-template-vpat.md;http://www.w3.org/TR/WCAG20/#navigation-mechanisms-mult-loc
1QD4RgoH8b8es0UDe0kWLs7TXfP7mKm01rr4lo00RqYM;clinical-portal-voluntary-product-accessibility-template-vpat.md;http://www.w3.org/TR/WCAG20/#navigation-mechanisms-descriptive
1QD4RgoH8b8es0UDe0kWLs7TXfP7mKm01rr4lo00RqYM;clinical-portal-voluntary-product-accessibility-template-vpat.md;http://www.w3.org/TR/WCAG20/#navigation-mechanisms-focus-visible
1QD4RgoH8b8es0UDe0kWLs7TXfP7mKm01rr4lo00RqYM;clinical-portal-voluntary-product-accessibility-template-vpat.md;http://www.w3.org/TR/WCAG20/#meaning-other-lang-id
1QD4RgoH8b8es0UDe0kWLs7TXfP7mKm01rr4lo00RqYM;clinical-portal-voluntary-product-accessibility-template-vpat.md;http://www.w3.org/TR/WCAG20/#consistent-behavior-consistent-locations
1QD4RgoH8b8es0UDe0kWLs7TXfP7mKm01rr4lo00RqYM;clinical-portal-voluntary-product-accessibility-template-vpat.md;http://www.w3.org/TR/WCAG20/#consistent-behavior-consistent-functionality
1QD4RgoH8b8es0UDe0kWLs7TXfP7mKm01rr4lo00RqYM;clinical-portal-voluntary-product-accessibility-template-vpat.md;http://www.w3.org/TR/WCAG20/#minimize-error-suggestions
1QD4RgoH8b8es0UDe0kWLs7TXfP7mKm01rr4lo00RqYM;clinical-portal-voluntary-product-accessibility-template-vpat.md;http://www.w3.org/TR/WCAG20/#minimize-error-reversible
1QD4RgoH8b8es0UDe0kWLs7TXfP7mKm01rr4lo00RqYM;clinical-portal-voluntary-product-accessibility-template-vpat.md;https://www.w3.org/TR/WCAG21/#status-messages
1QD4RgoH8b8es0UDe0kWLs7TXfP7mKm01rr4lo00RqYM;clinical-portal-voluntary-product-accessibility-template-vpat.md;http://www.w3.org/TR/WCAG20/#media-equiv-sign
1QD4RgoH8b8es0UDe0kWLs7TXfP7mKm01rr4lo00RqYM;clinical-portal-voluntary-product-accessibility-template-vpat.md;http://www.w3.org/TR/WCAG20/#media-equiv-extended-ad
1QD4RgoH8b8es0UDe0kWLs7TXfP7mKm01rr4lo00RqYM;clinical-portal-voluntary-product-accessibility-template-vpat.md;http://www.w3.org/TR/WCAG20/#media-equiv-text-doc
1QD4RgoH8b8es0UDe0kWLs7TXfP7mKm01rr4lo00RqYM;clinical-portal-voluntary-product-accessibility-template-vpat.md;http://www.w3.org/TR/WCAG20/#media-equiv-live-audio-only
1QD4RgoH8b8es0UDe0kWLs7TXfP7mKm01rr4lo00RqYM;clinical-portal-voluntary-product-accessibility-template-vpat.md;https://www.w3.org/TR/WCAG21/#identify-purpose
1QD4RgoH8b8es0UDe0kWLs7TXfP7mKm01rr4lo00RqYM;clinical-portal-voluntary-product-accessibility-template-vpat.md;http://www.w3.org/TR/WCAG20/#visual-audio-contrast7
1QD4RgoH8b8es0UDe0kWLs7TXfP7mKm01rr4lo00RqYM;clinical-portal-voluntary-product-accessibility-template-vpat.md;http://www.w3.org/TR/WCAG20/#visual-audio-contrast-noaudio
1QD4RgoH8b8es0UDe0kWLs7TXfP7mKm01rr4lo00RqYM;clinical-portal-voluntary-product-accessibility-template-vpat.md;http://www.w3.org/TR/WCAG20/#visual-audio-contrast-visual-presentation
1QD4RgoH8b8es0UDe0kWLs7TXfP7mKm01rr4lo00RqYM;clinical-portal-voluntary-product-accessibility-template-vpat.md;http://www.w3.org/TR/WCAG20/#visual-audio-contrast-text-images
1QD4RgoH8b8es0UDe0kWLs7TXfP7mKm01rr4lo00RqYM;clinical-portal-voluntary-product-accessibility-template-vpat.md;http://www.w3.org/TR/WCAG20/#keyboard-operation-all-funcs
1QD4RgoH8b8es0UDe0kWLs7TXfP7mKm01rr4lo00RqYM;clinical-portal-voluntary-product-accessibility-template-vpat.md;http://www.w3.org/TR/WCAG20/#time-limits-no-exceptions
1QD4RgoH8b8es0UDe0kWLs7TXfP7mKm01rr4lo00RqYM;clinical-portal-voluntary-product-accessibility-template-vpat.md;http://www.w3.org/TR/WCAG20/#time-limits-postponed
1QD4RgoH8b8es0UDe0kWLs7TXfP7mKm01rr4lo00RqYM;clinical-portal-voluntary-product-accessibility-template-vpat.md;http://www.w3.org/TR/WCAG20/#time-limits-server-timeout
1QD4RgoH8b8es0UDe0kWLs7TXfP7mKm01rr4lo00RqYM;clinical-portal-voluntary-product-accessibility-template-vpat.md;https://www.w3.org/TR/WCAG21/#timeouts
1QD4RgoH8b8es0UDe0kWLs7TXfP7mKm01rr4lo00RqYM;clinical-portal-voluntary-product-accessibility-template-vpat.md;http://www.w3.org/TR/WCAG20/#seizure-three-times
1QD4RgoH8b8es0UDe0kWLs7TXfP7mKm01rr4lo00RqYM;clinical-portal-voluntary-product-accessibility-template-vpat.md;https://www.w3.org/TR/WCAG21/#animation-from-interactions
1QD4RgoH8b8es0UDe0kWLs7TXfP7mKm01rr4lo00RqYM;clinical-portal-voluntary-product-accessibility-template-vpat.md;http://www.w3.org/TR/WCAG20/#navigation-mechanisms-location
1QD4RgoH8b8es0UDe0kWLs7TXfP7mKm01rr4lo00RqYM;clinical-portal-voluntary-product-accessibility-template-vpat.md;http://www.w3.org/TR/WCAG20/#navigation-mechanisms-link
1QD4RgoH8b8es0UDe0kWLs7TXfP7mKm01rr4lo00RqYM;clinical-portal-voluntary-product-accessibility-template-vpat.md;http://www.w3.org/TR/WCAG20/#navigation-mechanisms-headings
1QD4RgoH8b8es0UDe0kWLs7TXfP7mKm01rr4lo00RqYM;clinical-portal-voluntary-product-accessibility-template-vpat.md;https://www.w3.org/TR/WCAG21/#target-size
1QD4RgoH8b8es0UDe0kWLs7TXfP7mKm01rr4lo00RqYM;clinical-portal-voluntary-product-accessibility-template-vpat.md;https://www.w3.org/TR/WCAG21/#concurrent-input-mechanisms
1QD4RgoH8b8es0UDe0kWLs7TXfP7mKm01rr4lo00RqYM;clinical-portal-voluntary-product-accessibility-template-vpat.md;http://www.w3.org/TR/WCAG20/#meaning-idioms
1QD4RgoH8b8es0UDe0kWLs7TXfP7mKm01rr4lo00RqYM;clinical-portal-voluntary-product-accessibility-template-vpat.md;http://www.w3.org/TR/WCAG20/#meaning-located
1QD4RgoH8b8es0UDe0kWLs7TXfP7mKm01rr4lo00RqYM;clinical-portal-voluntary-product-accessibility-template-vpat.md;http://www.w3.org/TR/WCAG20/#meaning-supplements
1QD4RgoH8b8es0UDe0kWLs7TXfP7mKm01rr4lo00RqYM;clinical-portal-voluntary-product-accessibility-template-vpat.md;http://www.w3.org/TR/WCAG20/#meaning-pronunciation
1QD4RgoH8b8es0UDe0kWLs7TXfP7mKm01rr4lo00RqYM;clinical-portal-voluntary-product-accessibility-template-vpat.md;http://www.w3.org/TR/WCAG20/#consistent-behavior-no-extreme-changes-context
1QD4RgoH8b8es0UDe0kWLs7TXfP7mKm01rr4lo00RqYM;clinical-portal-voluntary-product-accessibility-template-vpat.md;http://www.w3.org/TR/WCAG20/#minimize-error-context-help
1QD4RgoH8b8es0UDe0kWLs7TXfP7mKm01rr4lo00RqYM;clinical-portal-voluntary-product-accessibility-template-vpat.md;http://www.w3.org/TR/WCAG20/#minimize-error-reversible-all
1r345knczilBhSJsSnKbhV-goCPdZe9VcoQk0Y3kss6I;employer-portal-voluntary-product-accessibility-template-vpat.md;gdoc:1C29_huh5LN64dXnkc7pHe_kgNH-dLYb5p8drt872IE0
1r345knczilBhSJsSnKbhV-goCPdZe9VcoQk0Y3kss6I;employer-portal-voluntary-product-accessibility-template-vpat.md;gdoc:1LKzU8ETTRlQ5idTGXfBDZybkugKjy5x5zy0JbKFyM94
1r345knczilBhSJsSnKbhV-goCPdZe9VcoQk0Y3kss6I;employer-portal-voluntary-product-accessibility-template-vpat.md;http://www.w3.org/TR/2008/REC-WCAG20-20081211
1r345knczilBhSJsSnKbhV-goCPdZe9VcoQk0Y3kss6I;employer-portal-voluntary-product-accessibility-template-vpat.md;https://www.w3.org/TR/WCAG21
1r345knczilBhSJsSnKbhV-goCPdZe9VcoQk0Y3kss6I;employer-portal-voluntary-product-accessibility-template-vpat.md;https://www.w3.org/TR/WCAG20/#conformance-reqs
1r345knczilBhSJsSnKbhV-goCPdZe9VcoQk0Y3kss6I;employer-portal-voluntary-product-accessibility-template-vpat.md;http://www.w3.org/TR/WCAG20/#text-equiv-all
1r345knczilBhSJsSnKbhV-goCPdZe9VcoQk0Y3kss6I;employer-portal-voluntary-product-accessibility-template-vpat.md;http://www.w3.org/TR/WCAG20/#media-equiv-av-only-alt
1r345knczilBhSJsSnKbhV-goCPdZe9VcoQk0Y3kss6I;employer-portal-voluntary-product-accessibility-template-vpat.md;http://www.w3.org/TR/WCAG20/#media-equiv-captions
1r345knczilBhSJsSnKbhV-goCPdZe9VcoQk0Y3kss6I;employer-portal-voluntary-product-accessibility-template-vpat.md;http://www.w3.org/TR/WCAG20/#media-equiv-audio-desc
1r345knczilBhSJsSnKbhV-goCPdZe9VcoQk0Y3kss6I;employer-portal-voluntary-product-accessibility-template-vpat.md;http://www.w3.org/TR/WCAG20/#content-structure-separation-programmatic
1r345knczilBhSJsSnKbhV-goCPdZe9VcoQk0Y3kss6I;employer-portal-voluntary-product-accessibility-template-vpat.md;http://www.w3.org/TR/WCAG20/#content-structure-separation-sequence
1r345knczilBhSJsSnKbhV-goCPdZe9VcoQk0Y3kss6I;employer-portal-voluntary-product-accessibility-template-vpat.md;http://www.w3.org/TR/WCAG20/#content-structure-separation-understanding
1r345knczilBhSJsSnKbhV-goCPdZe9VcoQk0Y3kss6I;employer-portal-voluntary-product-accessibility-template-vpat.md;http://www.w3.org/TR/WCAG20/#visual-audio-contrast-without-color
1r345knczilBhSJsSnKbhV-goCPdZe9VcoQk0Y3kss6I;employer-portal-voluntary-product-accessibility-template-vpat.md;http://www.w3.org/TR/WCAG20/#visual-audio-contrast-dis-audio
1r345knczilBhSJsSnKbhV-goCPdZe9VcoQk0Y3kss6I;employer-portal-voluntary-product-accessibility-template-vpat.md;http://www.w3.org/TR/WCAG20/#keyboard-operation-keyboard-operable
1r345knczilBhSJsSnKbhV-goCPdZe9VcoQk0Y3kss6I;employer-portal-voluntary-product-accessibility-template-vpat.md;http://www.w3.org/TR/WCAG20/#keyboard-operation-trapping
1r345knczilBhSJsSnKbhV-goCPdZe9VcoQk0Y3kss6I;employer-portal-voluntary-product-accessibility-template-vpat.md;https://www.w3.org/TR/WCAG21/#character-key-shortcuts
1r345knczilBhSJsSnKbhV-goCPdZe9VcoQk0Y3kss6I;employer-portal-voluntary-product-accessibility-template-vpat.md;http://www.w3.org/TR/WCAG20/#time-limits-required-behaviors
1r345knczilBhSJsSnKbhV-goCPdZe9VcoQk0Y3kss6I;employer-portal-voluntary-product-accessibility-template-vpat.md;http://www.w3.org/TR/WCAG20/#time-limits-pause
1r345knczilBhSJsSnKbhV-goCPdZe9VcoQk0Y3kss6I;employer-portal-voluntary-product-accessibility-template-vpat.md;http://www.w3.org/TR/WCAG20/#seizure-does-not-violate
1r345knczilBhSJsSnKbhV-goCPdZe9VcoQk0Y3kss6I;employer-portal-voluntary-product-accessibility-template-vpat.md;http://www.w3.org/TR/WCAG20/#navigation-mechanisms-skip
1r345knczilBhSJsSnKbhV-goCPdZe9VcoQk0Y3kss6I;employer-portal-voluntary-product-accessibility-template-vpat.md;http://www.w3.org/TR/WCAG20/#navigation-mechanisms-title
1r345knczilBhSJsSnKbhV-goCPdZe9VcoQk0Y3kss6I;employer-portal-voluntary-product-accessibility-template-vpat.md;http://www.w3.org/TR/WCAG20/#navigation-mechanisms-focus-order
1r345knczilBhSJsSnKbhV-goCPdZe9VcoQk0Y3kss6I;employer-portal-voluntary-product-accessibility-template-vpat.md;http://www.w3.org/TR/WCAG20/#navigation-mechanisms-refs
1r345knczilBhSJsSnKbhV-goCPdZe9VcoQk0Y3kss6I;employer-portal-voluntary-product-accessibility-template-vpat.md;https://www.w3.org/TR/WCAG21/#pointer-gestures
1r345knczilBhSJsSnKbhV-goCPdZe9VcoQk0Y3kss6I;employer-portal-voluntary-product-accessibility-template-vpat.md;https://www.w3.org/TR/WCAG21/#pointer-cancellation
1r345knczilBhSJsSnKbhV-goCPdZe9VcoQk0Y3kss6I;employer-portal-voluntary-product-accessibility-template-vpat.md;https://www.w3.org/TR/WCAG21/#label-in-name
1r345knczilBhSJsSnKbhV-goCPdZe9VcoQk0Y3kss6I;employer-portal-voluntary-product-accessibility-template-vpat.md;https://www.w3.org/TR/WCAG21/#motion-actuation
1r345knczilBhSJsSnKbhV-goCPdZe9VcoQk0Y3kss6I;employer-portal-voluntary-product-accessibility-template-vpat.md;http://www.w3.org/TR/WCAG20/#meaning-doc-lang-id
1r345knczilBhSJsSnKbhV-goCPdZe9VcoQk0Y3kss6I;employer-portal-voluntary-product-accessibility-template-vpat.md;http://www.w3.org/TR/WCAG20/#consistent-behavior-receive-focus
1r345knczilBhSJsSnKbhV-goCPdZe9VcoQk0Y3kss6I;employer-portal-voluntary-product-accessibility-template-vpat.md;http://www.w3.org/TR/WCAG20/#consistent-behavior-unpredictable-change
1r345knczilBhSJsSnKbhV-goCPdZe9VcoQk0Y3kss6I;employer-portal-voluntary-product-accessibility-template-vpat.md;http://www.w3.org/TR/WCAG20/#minimize-error-identified
1r345knczilBhSJsSnKbhV-goCPdZe9VcoQk0Y3kss6I;employer-portal-voluntary-product-accessibility-template-vpat.md;http://www.w3.org/TR/WCAG20/#minimize-error-cues
1r345knczilBhSJsSnKbhV-goCPdZe9VcoQk0Y3kss6I;employer-portal-voluntary-product-accessibility-template-vpat.md;http://www.w3.org/TR/WCAG20/#ensure-compat-parses
1r345knczilBhSJsSnKbhV-goCPdZe9VcoQk0Y3kss6I;employer-portal-voluntary-product-accessibility-template-vpat.md;http://www.w3.org/TR/WCAG20/#ensure-compat-rsv
1r345knczilBhSJsSnKbhV-goCPdZe9VcoQk0Y3kss6I;employer-portal-voluntary-product-accessibility-template-vpat.md;http://www.w3.org/TR/WCAG20/#media-equiv-real-time-captions
1r345knczilBhSJsSnKbhV-goCPdZe9VcoQk0Y3kss6I;employer-portal-voluntary-product-accessibility-template-vpat.md;http://www.w3.org/TR/WCAG20/#media-equiv-audio-desc-only
1r345knczilBhSJsSnKbhV-goCPdZe9VcoQk0Y3kss6I;employer-portal-voluntary-product-accessibility-template-vpat.md;https://www.w3.org/TR/WCAG21/#orientation
1r345knczilBhSJsSnKbhV-goCPdZe9VcoQk0Y3kss6I;employer-portal-voluntary-product-accessibility-template-vpat.md;https://www.w3.org/TR/WCAG21/#identify-input-purpose
1r345knczilBhSJsSnKbhV-goCPdZe9VcoQk0Y3kss6I;employer-portal-voluntary-product-accessibility-template-vpat.md;http://www.w3.org/TR/WCAG20/#visual-audio-contrast-contrast
1r345knczilBhSJsSnKbhV-goCPdZe9VcoQk0Y3kss6I;employer-portal-voluntary-product-accessibility-template-vpat.md;http://www.w3.org/TR/WCAG20/#visual-audio-contrast-scale
1r345knczilBhSJsSnKbhV-goCPdZe9VcoQk0Y3kss6I;employer-portal-voluntary-product-accessibility-template-vpat.md;http://www.w3.org/TR/WCAG20/#visual-audio-contrast-text-presentation
1r345knczilBhSJsSnKbhV-goCPdZe9VcoQk0Y3kss6I;employer-portal-voluntary-product-accessibility-template-vpat.md;https://www.w3.org/TR/WCAG21/#reflow
1r345knczilBhSJsSnKbhV-goCPdZe9VcoQk0Y3kss6I;employer-portal-voluntary-product-accessibility-template-vpat.md;https://www.w3.org/TR/WCAG21/#non-text-contrast
1r345knczilBhSJsSnKbhV-goCPdZe9VcoQk0Y3kss6I;employer-portal-voluntary-product-accessibility-template-vpat.md;https://www.w3.org/TR/WCAG21/#text-spacing
1r345knczilBhSJsSnKbhV-goCPdZe9VcoQk0Y3kss6I;employer-portal-voluntary-product-accessibility-template-vpat.md;https://www.w3.org/TR/WCAG21/#content-on-hover-or-focus
1r345knczilBhSJsSnKbhV-goCPdZe9VcoQk0Y3kss6I;employer-portal-voluntary-product-accessibility-template-vpat.md;http://www.w3.org/TR/WCAG20/#navigation-mechanisms-mult-loc
1r345knczilBhSJsSnKbhV-goCPdZe9VcoQk0Y3kss6I;employer-portal-voluntary-product-accessibility-template-vpat.md;http://www.w3.org/TR/WCAG20/#navigation-mechanisms-descriptive
1r345knczilBhSJsSnKbhV-goCPdZe9VcoQk0Y3kss6I;employer-portal-voluntary-product-accessibility-template-vpat.md;http://www.w3.org/TR/WCAG20/#navigation-mechanisms-focus-visible
1r345knczilBhSJsSnKbhV-goCPdZe9VcoQk0Y3kss6I;employer-portal-voluntary-product-accessibility-template-vpat.md;http://www.w3.org/TR/WCAG20/#meaning-other-lang-id
1r345knczilBhSJsSnKbhV-goCPdZe9VcoQk0Y3kss6I;employer-portal-voluntary-product-accessibility-template-vpat.md;http://www.w3.org/TR/WCAG20/#consistent-behavior-consistent-locations
1r345knczilBhSJsSnKbhV-goCPdZe9VcoQk0Y3kss6I;employer-portal-voluntary-product-accessibility-template-vpat.md;http://www.w3.org/TR/WCAG20/#consistent-behavior-consistent-functionality
1r345knczilBhSJsSnKbhV-goCPdZe9VcoQk0Y3kss6I;employer-portal-voluntary-product-accessibility-template-vpat.md;http://www.w3.org/TR/WCAG20/#minimize-error-suggestions
1r345knczilBhSJsSnKbhV-goCPdZe9VcoQk0Y3kss6I;employer-portal-voluntary-product-accessibility-template-vpat.md;http://www.w3.org/TR/WCAG20/#minimize-error-reversible
1r345knczilBhSJsSnKbhV-goCPdZe9VcoQk0Y3kss6I;employer-portal-voluntary-product-accessibility-template-vpat.md;https://www.w3.org/TR/WCAG21/#status-messages
1r345knczilBhSJsSnKbhV-goCPdZe9VcoQk0Y3kss6I;employer-portal-voluntary-product-accessibility-template-vpat.md;http://www.w3.org/TR/WCAG20/#media-equiv-sign
1r345knczilBhSJsSnKbhV-goCPdZe9VcoQk0Y3kss6I;employer-portal-voluntary-product-accessibility-template-vpat.md;http://www.w3.org/TR/WCAG20/#media-equiv-extended-ad
1r345knczilBhSJsSnKbhV-goCPdZe9VcoQk0Y3kss6I;employer-portal-voluntary-product-accessibility-template-vpat.md;http://www.w3.org/TR/WCAG20/#media-equiv-text-doc
1r345knczilBhSJsSnKbhV-goCPdZe9VcoQk0Y3kss6I;employer-portal-voluntary-product-accessibility-template-vpat.md;http://www.w3.org/TR/WCAG20/#media-equiv-live-audio-only
1r345knczilBhSJsSnKbhV-goCPdZe9VcoQk0Y3kss6I;employer-portal-voluntary-product-accessibility-template-vpat.md;https://www.w3.org/TR/WCAG21/#identify-purpose
1r345knczilBhSJsSnKbhV-goCPdZe9VcoQk0Y3kss6I;employer-portal-voluntary-product-accessibility-template-vpat.md;http://www.w3.org/TR/WCAG20/#visual-audio-contrast7
1r345knczilBhSJsSnKbhV-goCPdZe9VcoQk0Y3kss6I;employer-portal-voluntary-product-accessibility-template-vpat.md;http://www.w3.org/TR/WCAG20/#visual-audio-contrast-noaudio
1r345knczilBhSJsSnKbhV-goCPdZe9VcoQk0Y3kss6I;employer-portal-voluntary-product-accessibility-template-vpat.md;http://www.w3.org/TR/WCAG20/#visual-audio-contrast-visual-presentation
1r345knczilBhSJsSnKbhV-goCPdZe9VcoQk0Y3kss6I;employer-portal-voluntary-product-accessibility-template-vpat.md;http://www.w3.org/TR/WCAG20/#visual-audio-contrast-text-images
1r345knczilBhSJsSnKbhV-goCPdZe9VcoQk0Y3kss6I;employer-portal-voluntary-product-accessibility-template-vpat.md;http://www.w3.org/TR/WCAG20/#keyboard-operation-all-funcs
